SK_ID_CURR,TARGET,AGE,AMT_INCOME_TOTAL,AMT_CREDIT,DURATION_MONTHS,EMPLOYMENT_YEARS,CHECKING_STATUS,SAVINGS_STATUS,PURPOSE,HOUSING,NUM_DEPENDENTS,EXISTING_CREDITS,DELINQUENCIES_2YR,DEBT_TO_INCOME,CREDIT_UTILIZATION
103207,1,69,67295.18,22439.29,18,2.1,0_to_200,low,car,with_parents,1,4,0,0.3334,0.1758
103208,1,60,8000.0,26436.79,36,1.8,negative,low,car,own,2,1,0,3.3042,0.2001
103209,0,41,78192.78,13491.09,60,1.8,200_plus,low,car,own,0,4,1,0.1725,0.8108
103210,0,32,52406.71,12950.42,24,1.6,0_to_200,unknown,electronics,own,2,4,0,0.2471,0.6235
103211,0,68,71817.75,16178.59,24,0.2,200_plus,high,electronics,rent,1,1,0,0.2253,0.1954
103212,0,34,31706.61,16504.12,6,20.4,0_to_200,unknown,business,own,0,3,1,0.5205,0.1205
103213,1,37,10844.78,8051.49,36,1.8,0_to_200,unknown,car,own,0,3,0,0.7424,0.1752
103214,0,68,82627.63,28161.71,48,3.8,no_account,high,electronics,own,0,3,0,0.3408,0.3021
103215,1,48,28793.31,15200.0,6,4.6,negative,low,business,own,0,2,1,0.5279,0.4562
103216,0,33,39014.93,19812.66,48,0.5,0_to_200,medium,renovation,own,0,2,0,0.5078,0.1936
103217,0,21,63702.85,18820.09,12,16.3,0_to_200,low,furniture,own,2,2,0,0.2954,0.2643
103218,0,42,61655.02,18635.4,48,2.4,200_plus,low,furniture,own,0,1,2,0.3022,0.1512
103219,0,69,67057.47,5963.13,24,1.0,no_account,medium,renovation,rent,0,0,1,0.0889,0.3964
103220,0,42,49989.65,14942.4,24,1.0,0_to_200,low,car,rent,1,4,0,0.2989,0.1593
103221,0,55,25129.88,35526.7,60,2.4,no_account,high,electronics,own,0,1,0,1.4137,0.2246
103222,0,33,60718.81,29284.52,36,3.2,0_to_200,low,renovation,own,0,2,0,0.4823,0.3505
103223,0,59,60533.41,16413.07,6,2.2,no_account,low,electronics,rent,0,2,0,0.2711,0.522
103224,0,59,8993.27,11698.22,36,0.6,0_to_200,medium,electronics,rent,0,3,0,1.3006,0.3364
103225,0,50,73486.08,500.0,12,0.2,negative,low,furniture,own,0,2,1,0.0068,0.1144
103226,0,58,8000.0,10523.97,60,7.2,200_plus,unknown,business,rent,1,1,0,1.3153,0.2789
103227,0,49,69848.83,14294.23,12,8.3,0_to_200,unknown,renovation,own,0,2,0,0.2046,0.2521
103228,0,39,32656.44,12144.15,24,0.7,no_account,low,electronics,rent,1,2,1,0.3719,0.4528
103229,0,57,61594.3,12770.86,24,5.0,0_to_200,low,renovation,own,0,2,0,0.2073,0.586
103230,0,61,58559.92,20601.88,24,6.7,0_to_200,high,car,rent,0,2,1,0.3518,0.214
103231,0,62,49311.33,5996.8,24,10.1,negative,medium,education,rent,1,4,1,0.1216,0.4285
103232,0,31,59545.45,17453.87,24,11.0,no_account,low,renovation,own,0,2,0,0.2931,0.0972
103233,0,54,44874.33,14007.67,36,3.2,200_plus,unknown,renovation,with_parents,2,3,0,0.3121,0.6039
103234,0,21,60727.46,7059.27,12,2.9,no_account,medium,car,with_parents,1,4,0,0.1162,0.139
103235,0,49,92168.54,30066.94,36,6.9,no_account,low,business,own,1,4,0,0.3262,0.4642
103236,0,48,20341.99,21730.29,6,4.3,0_to_200,medium,car,own,0,4,0,1.0682,0.06
103237,0,38,8000.0,7922.4,48,1.1,no_account,low,car,own,0,1,0,0.9902,0.2836
103238,0,69,36709.83,19655.26,36,0.0,negative,low,car,own,1,1,0,0.5354,0.3692
103239,0,64,41125.34,2494.84,36,11.6,no_account,low,car,rent,1,3,0,0.0607,0.1873
103240,0,22,38389.57,9028.69,18,1.9,negative,low,electronics,own,2,0,1,0.2352,0.6737
103241,1,31,27293.52,26948.13,48,1.6,negative,low,business,rent,1,4,1,0.9873,0.4273
103242,0,31,68512.46,18163.63,36,12.1,0_to_200,unknown,car,rent,1,2,1,0.2651,0.2999
103243,0,64,18980.45,17440.78,60,3.2,no_account,unknown,car,own,2,0,0,0.9188,0.236
103244,0,46,54411.33,23882.71,6,0.8,negative,unknown,furniture,own,1,0,1,0.4389,0.256
103245,0,56,62013.32,20501.5,36,8.5,0_to_200,low,furniture,own,2,4,0,0.3306,0.2609
103246,0,60,51549.54,12605.54,36,0.4,0_to_200,unknown,furniture,own,0,2,0,0.2445,0.1991
103247,1,58,64127.15,23427.64,60,18.8,no_account,low,electronics,own,0,4,1,0.3653,0.3285
103248,0,25,65932.45,500.0,24,3.9,negative,low,renovation,own,1,0,0,0.0076,0.071
103249,0,27,49664.99,8992.73,18,7.2,negative,low,furniture,own,1,1,0,0.1811,0.0757
103250,1,40,40970.93,14127.44,48,5.8,no_account,low,electronics,own,0,2,0,0.3448,0.2005
103251,0,37,56484.92,19929.56,18,3.5,negative,medium,education,own,0,1,1,0.3528,0.4228
103252,0,57,58543.16,12075.01,36,3.1,0_to_200,unknown,furniture,rent,1,4,0,0.2063,0.5035
103253,0,28,64917.24,500.0,18,4.2,200_plus,unknown,car,rent,0,1,0,0.0077,0.1173
103254,0,39,11514.77,500.0,60,1.5,no_account,low,furniture,own,2,1,0,0.0434,0.482
103255,0,32,44073.82,14387.17,24,5.5,negative,unknown,business,own,1,3,0,0.3264,0.491
103256,0,30,24190.07,10700.02,18,1.0,200_plus,low,car,own,2,0,0,0.4423,0.2679
103257,1,29,56792.48,6810.21,48,1.1,negative,medium,business,rent,0,1,2,0.1199,0.4731
103258,0,30,62209.65,5304.56,12,5.4,200_plus,unknown,car,own,1,0,0,0.0853,0.0352
103259,0,48,44546.91,16203.98,12,10.1,0_to_200,unknown,business,own,1,2,0,0.3637,0.2384
103260,0,41,34845.34,26720.35,48,8.9,200_plus,medium,electronics,rent,1,2,0,0.7668,0.0909
103261,0,42,57301.63,16204.74,18,0.7,0_to_200,low,business,own,0,0,0,0.2828,0.5236
103262,0,44,43335.73,26840.42,12,2.0,no_account,high,car,own,0,2,0,0.6193,0.186
103263,0,57,81841.54,11634.07,24,16.6,0_to_200,unknown,renovation,own,2,2,0,0.1422,0.2631
103264,0,63,83946.33,18990.98,18,7.0,no_account,medium,electronics,with_parents,0,0,0,0.2262,0.0366
103265,0,46,70157.19,27168.35,60,10.3,0_to_200,medium,business,own,2,0,0,0.3872,0.3165
103266,0,52,51669.03,13579.13,48,4.0,negative,high,education,own,0,3,2,0.2628,0.4299
103267,0,57,87783.75,15233.75,48,12.5,0_to_200,unknown,car,own,0,3,0,0.1735,0.2899
103268,0,54,50246.07,11629.65,48,0.9,no_account,low,car,own,1,2,0,0.2314,0.3646
103269,1,27,36595.6,20332.56,48,2.4,no_account,low,car,rent,0,3,0,0.5556,0.3338
103270,0,69,36145.86,23120.45,18,9.3,no_account,low,car,own,1,1,0,0.6396,0.3119
103271,0,29,31949.07,18161.52,36,2.0,negative,unknown,car,own,1,1,1,0.5684,0.1852
103272,1,41,46530.13,12935.02,48,3.3,no_account,low,renovation,own,2,0,1,0.278,0.3247
103273,0,52,55311.54,1502.49,36,2.1,no_account,unknown,furniture,own,1,2,1,0.0272,0.3512
103274,0,40,17470.68,14564.13,60,1.5,200_plus,low,car,with_parents,2,3,0,0.8336,0.1568
103275,0,32,40764.22,13272.42,48,9.5,0_to_200,medium,business,rent,0,4,0,0.3256,0.0476
103276,1,66,50695.79,17123.96,12,2.9,0_to_200,low,furniture,own,1,2,1,0.3378,0.3881
103277,0,24,60081.78,16051.13,24,4.4,0_to_200,medium,car,rent,3,2,0,0.2672,0.5449
103278,0,33,47308.58,29151.67,18,5.7,no_account,unknown,renovation,own,1,2,0,0.6162,0.0916
103279,0,69,50753.31,8732.31,48,1.7,0_to_200,medium,education,rent,0,1,1,0.1721,0.4538
103280,0,56,21129.33,822.63,60,1.8,negative,unknown,electronics,with_parents,0,3,0,0.0389,0.5501
103281,0,25,31213.06,4717.18,24,8.9,no_account,unknown,electronics,own,2,2,0,0.1511,0.2908
103282,0,57,46545.51,9297.39,12,5.5,0_to_200,medium,car,rent,0,4,1,0.1997,0.7667
103283,0,68,57304.3,24738.06,18,4.2,200_plus,unknown,electronics,own,1,0,1,0.4317,0.184
103284,0,25,49735.49,3324.82,12,0.2,no_account,low,furniture,own,1,1,0,0.0668,0.2551
103285,0,41,30403.76,4525.78,24,4.8,no_account,high,electronics,own,1,2,0,0.1489,0.1729
103286,0,43,41085.35,18725.16,60,1.6,0_to_200,unknown,furniture,own,0,3,0,0.4558,0.6349
103287,0,27,80460.19,22643.75,18,10.4,no_account,high,electronics,own,2,4,0,0.2814,0.4484
103288,0,30,56465.7,1056.85,36,1.2,negative,unknown,electronics,rent,1,3,0,0.0187,0.1862
103289,0,29,46288.65,500.0,48,9.1,no_account,unknown,car,own,1,1,0,0.0108,0.3692
103290,0,30,28315.44,7921.17,48,7.7,no_account,low,car,rent,1,1,0,0.2797,0.0992
103291,0,40,35375.3,20916.26,12,9.3,0_to_200,unknown,electronics,rent,0,1,1,0.5913,0.2132
103292,0,43,51960.91,16289.04,18,13.7,200_plus,medium,renovation,own,2,0,0,0.3135,0.5055
103293,0,32,52339.41,8250.24,18,3.6,0_to_200,high,renovation,rent,1,4,2,0.1576,0.3262
103294,0,35,60695.77,21654.87,18,8.8,0_to_200,low,electronics,own,1,4,0,0.3568,0.1973
103295,0,30,58067.41,16118.75,6,10.6,no_account,low,electronics,own,0,0,0,0.2776,0.1203
103296,0,60,41775.93,14031.64,24,8.4,no_account,low,electronics,own,0,1,0,0.3359,0.07
103297,0,31,35740.22,500.0,36,1.9,no_account,low,furniture,with_parents,1,4,0,0.014,0.1042
103298,0,65,87165.41,8065.33,18,2.5,no_account,low,electronics,own,2,0,0,0.0925,0.4254
103299,0,47,40495.71,32612.35,36,13.3,0_to_200,low,electronics,own,0,4,0,0.8053,0.491
103300,0,60,21602.3,11973.36,24,4.9,200_plus,unknown,renovation,own,1,0,1,0.5542,0.1822
103301,0,52,17452.82,6388.86,12,10.5,no_account,low,furniture,rent,1,1,0,0.366,0.1885
103302,0,34,38477.13,11559.74,18,1.1,200_plus,low,car,own,0,4,1,0.3004,0.2341
103303,1,50,65447.84,16071.76,18,3.3,negative,low,car,rent,0,1,0,0.2456,0.1597
103304,0,34,35942.79,22950.1,24,4.9,no_account,low,furniture,own,3,4,1,0.6385,0.4412
103305,0,26,78874.85,20589.77,36,8.6,negative,low,electronics,own,1,4,0,0.261,0.3806
103306,0,33,46603.6,8910.64,18,3.5,negative,unknown,renovation,rent,0,4,0,0.1912,0.2209
103307,1,34,69279.69,26444.19,12,4.2,0_to_200,unknown,car,rent,4,0,0,0.3817,0.2952
103308,0,27,32129.92,22332.2,18,4.6,0_to_200,unknown,car,own,3,1,0,0.695,0.0502
103309,0,22,31683.84,10993.8,6,3.1,0_to_200,unknown,furniture,rent,0,1,0,0.347,0.4447
103310,0,67,49042.94,13846.22,36,4.4,0_to_200,unknown,business,rent,1,4,1,0.2823,0.4208
103311,0,46,55701.48,20406.02,36,2.1,0_to_200,medium,renovation,own,0,1,0,0.3663,0.1112
103312,0,40,43951.72,24672.33,36,5.1,no_account,unknown,business,own,0,4,0,0.5613,0.2682
103313,0,66,53915.01,1331.99,36,6.1,200_plus,low,education,rent,0,2,1,0.0247,0.424
103314,0,32,59769.24,15634.05,18,6.0,no_account,low,business,rent,0,2,0,0.2616,0.113
103315,0,40,16779.22,14719.88,12,0.4,0_to_200,medium,renovation,rent,3,4,0,0.8772,0.2124
103316,0,62,38239.25,9864.29,24,0.1,0_to_200,unknown,electronics,rent,1,3,0,0.258,0.4862
103317,0,51,38081.65,9817.79,36,6.9,no_account,medium,business,own,1,4,2,0.2578,0.3186
103318,0,40,37236.03,24489.39,48,3.3,negative,unknown,renovation,own,0,0,0,0.6577,0.0868
103319,0,33,54036.89,19812.1,36,1.8,no_account,low,electronics,with_parents,0,2,0,0.3666,0.1074
103320,0,22,44345.64,33959.71,36,18.9,no_account,medium,car,rent,1,2,2,0.7658,0.5374
103321,1,25,8000.0,9871.86,48,0.9,0_to_200,low,renovation,own,0,4,0,1.2338,0.2688
103322,1,28,41820.6,16234.21,36,3.1,200_plus,high,electronics,own,0,0,0,0.3882,0.2952
103323,0,59,24427.26,17787.3,60,1.4,no_account,medium,education,own,0,1,0,0.7281,0.0951
103324,0,52,58961.04,23064.76,6,8.1,0_to_200,low,furniture,with_parents,0,4,1,0.3912,0.1865
103325,0,42,66492.38,27225.71,12,10.8,negative,unknown,renovation,own,0,1,0,0.4095,0.3834
103326,1,59,8000.0,15842.5,24,2.2,0_to_200,medium,education,rent,2,1,0,1.9801,0.2986
103327,0,28,30780.84,5147.02,24,2.5,0_to_200,medium,business,rent,0,3,0,0.1672,0.0921
103328,0,31,52631.5,8602.1,18,1.1,0_to_200,low,education,own,0,0,1,0.1634,0.3643
103329,1,40,18738.12,16284.55,36,3.8,negative,low,education,with_parents,1,1,1,0.869,0.288
103330,0,65,62577.26,25104.86,24,3.8,0_to_200,low,renovation,own,2,2,0,0.4012,0.4598
103331,0,51,67042.88,1982.35,24,2.1,0_to_200,unknown,electronics,own,1,0,0,0.0296,0.3729
103332,0,62,45890.82,4469.97,6,8.3,200_plus,low,business,rent,1,1,1,0.0974,0.4005
103333,0,33,31919.5,21814.38,24,4.8,negative,high,renovation,with_parents,0,4,1,0.6834,0.3272
103334,0,62,8000.0,3357.36,36,5.0,200_plus,unknown,electronics,own,2,3,0,0.4196,0.5439
103335,0,24,62118.48,4874.79,18,1.7,negative,low,car,own,0,0,0,0.0785,0.4059
103336,0,32,90478.55,25228.84,18,10.9,0_to_200,unknown,car,own,2,3,0,0.2788,0.2936
103337,0,46,89827.73,13008.1,24,17.8,0_to_200,medium,education,with_parents,0,1,0,0.1448,0.4859
103338,0,23,42986.95,12319.69,48,3.8,no_account,low,car,rent,1,1,0,0.2866,0.0913
103339,0,63,25813.49,27314.64,12,5.3,negative,low,business,with_parents,0,1,0,1.0581,0.2089
103340,0,63,62309.31,5433.21,18,1.1,0_to_200,low,renovation,rent,2,2,0,0.0872,0.5292
103341,0,47,46459.14,3624.14,12,8.0,0_to_200,medium,electronics,own,0,1,0,0.078,0.3982
103342,0,35,56778.15,29662.91,18,4.4,0_to_200,medium,car,own,1,0,0,0.5224,0.3095
103343,0,25,52278.37,17099.9,36,2.4,0_to_200,low,renovation,rent,2,1,0,0.3271,0.0245
103344,0,51,49161.71,21117.34,18,4.6,200_plus,low,electronics,rent,0,3,1,0.4295,0.1459
103345,0,47,67908.41,12200.24,24,4.7,no_account,low,car,own,1,1,0,0.1797,0.0865
103346,0,58,66516.68,14040.61,60,0.4,no_account,low,furniture,own,0,2,0,0.2111,0.1326
103347,0,50,41128.07,8666.11,18,13.2,200_plus,low,education,rent,3,1,0,0.2107,0.2406
103348,0,27,28570.85,17863.08,24,4.1,no_account,unknown,electronics,own,0,0,1,0.6252,0.4213
103349,0,26,8000.0,22482.36,60,3.5,0_to_200,low,electronics,rent,1,3,0,2.8099,0.0701
103350,0,59,38737.27,16763.84,24,1.3,negative,unknown,car,own,0,4,1,0.4327,0.2764
103351,1,28,25193.63,24548.16,12,4.1,negative,low,furniture,rent,0,1,1,0.9743,0.1618
103352,0,66,53871.16,20961.56,12,1.0,0_to_200,medium,business,rent,2,4,0,0.3891,0.0326
103353,0,26,39644.79,5564.02,48,2.7,0_to_200,high,car,own,2,3,1,0.1403,0.411
103354,0,56,42918.97,13697.3,48,4.9,no_account,high,renovation,own,0,1,0,0.3191,0.1883
103355,0,68,66260.29,10964.45,18,10.0,no_account,medium,car,rent,0,2,0,0.1655,0.3749
103356,0,42,53002.36,21780.91,36,0.1,0_to_200,low,furniture,with_parents,1,3,0,0.4109,0.1575
103357,0,23,43629.73,19154.29,12,1.9,0_to_200,medium,car,own,1,3,0,0.439,0.7463
103358,0,63,79242.22,16146.44,18,1.0,no_account,unknown,furniture,own,3,4,0,0.2038,0.3619
103359,0,30,67340.07,24122.3,60,15.2,no_account,low,furniture,rent,1,2,0,0.3582,0.198
103360,0,46,37439.38,500.0,24,1.5,0_to_200,high,electronics,own,0,0,0,0.0134,0.1759
103361,0,69,38570.41,9571.83,18,2.0,0_to_200,low,renovation,own,0,0,0,0.2482,0.1259
103362,0,57,62795.78,10335.42,24,4.1,0_to_200,low,furniture,own,1,2,1,0.1646,0.5091
103363,0,23,49530.64,17265.61,48,0.9,200_plus,low,car,rent,1,1,0,0.3486,0.2986
103364,0,61,24145.07,19975.29,48,3.1,0_to_200,medium,car,own,1,3,1,0.8273,0.1874
103365,0,28,73751.45,14988.23,36,21.7,0_to_200,unknown,car,own,2,4,0,0.2032,0.1058
103366,0,57,70505.74,3165.36,48,0.7,negative,low,car,own,0,4,1,0.0449,0.1605
103367,0,51,68730.04,18660.95,36,0.2,0_to_200,high,furniture,rent,2,1,0,0.2715,0.7173
103368,0,35,76072.71,16152.56,60,0.4,200_plus,high,car,own,0,4,1,0.2123,0.514
103369,0,41,88601.17,1781.58,36,4.4,no_account,low,car,own,2,0,1,0.0201,0.4536
103370,0,26,84938.47,12341.38,24,10.7,negative,low,renovation,rent,1,1,0,0.1453,0.2609
103371,0,69,53332.34,18366.22,48,3.0,no_account,medium,car,own,0,2,1,0.3444,0.3211
103372,1,32,42785.0,29878.88,24,3.9,0_to_200,medium,business,rent,1,4,0,0.6983,0.3503
103373,0,36,9413.78,5198.36,24,2.0,0_to_200,unknown,furniture,with_parents,0,1,0,0.5521,0.3484
103374,0,45,46713.01,22111.08,48,3.0,no_account,medium,electronics,own,0,1,0,0.4733,0.122
103375,0,53,60446.69,5311.74,60,10.1,0_to_200,high,car,own,2,0,0,0.0879,0.1174
103376,0,45,48061.63,3564.52,24,4.4,0_to_200,low,car,own,0,3,0,0.0742,0.0441
103377,0,45,14673.97,4095.68,24,14.9,200_plus,unknown,furniture,rent,2,1,0,0.2791,0.0741
103378,0,49,42839.78,20445.13,48,7.1,0_to_200,medium,business,own,1,1,0,0.4772,0.336
103379,0,63,61326.74,16169.04,24,6.8,0_to_200,low,renovation,own,2,1,0,0.2636,0.2169
103380,0,40,27758.15,12167.8,24,6.6,no_account,medium,electronics,with_parents,0,3,1,0.4383,0.2382
103381,0,61,51707.77,19120.49,12,6.8,200_plus,low,business,rent,0,1,0,0.3698,0.4644
103382,0,59,58041.5,15367.39,18,8.8,0_to_200,low,electronics,own,0,2,0,0.2648,0.3104
103383,0,68,68184.12,15994.67,18,1.6,0_to_200,high,renovation,with_parents,1,2,1,0.2346,0.5589
103384,0,65,80365.25,12268.26,24,2.2,0_to_200,low,electronics,own,2,0,0,0.1527,0.6467
103385,0,60,41001.57,5752.08,36,7.1,200_plus,low,furniture,own,2,3,0,0.1403,0.3157
103386,0,33,54879.07,30221.76,12,12.4,0_to_200,low,business,own,0,0,1,0.5507,0.2008
103387,0,58,50631.36,27603.88,12,2.7,no_account,medium,renovation,rent,2,1,0,0.5452,0.3272
103388,1,57,58842.61,29311.43,24,1.7,negative,low,education,rent,2,1,0,0.4981,0.1842
103389,0,35,56050.2,10146.17,6,0.6,no_account,unknown,education,own,1,1,2,0.181,0.4673
103390,0,54,73709.93,8862.65,60,0.4,no_account,unknown,car,rent,0,0,1,0.1202,0.2761
103391,0,33,8000.0,11270.0,18,4.4,no_account,low,electronics,own,2,0,0,1.4086,0.3008
103392,0,46,54043.96,24666.96,48,1.4,0_to_200,unknown,furniture,own,0,0,1,0.4564,0.1222
103393,0,60,60711.39,14998.27,24,11.9,0_to_200,medium,renovation,with_parents,0,2,0,0.247,0.0733
103394,0,30,40697.02,10111.27,60,0.8,200_plus,medium,car,own,2,1,0,0.2484,0.2712
103395,1,37,8000.0,18274.76,24,3.0,200_plus,medium,electronics,own,1,3,1,2.2841,0.0757
103396,0,59,47131.21,8371.96,60,6.7,no_account,low,business,own,1,3,0,0.1776,0.6644
103397,0,43,31802.13,2801.49,24,2.0,0_to_200,unknown,car,rent,0,4,0,0.0881,0.0349
103398,0,68,79810.57,16163.11,36,2.5,200_plus,medium,renovation,own,1,3,0,0.2025,0.3784
103399,0,21,62416.98,10355.34,12,19.8,0_to_200,low,business,own,2,1,0,0.1659,0.1008
103400,0,56,29391.6,14876.7,24,0.6,no_account,low,car,own,0,2,0,0.5061,0.3073
103401,0,60,8000.0,500.0,18,4.4,200_plus,unknown,business,rent,1,4,1,0.0625,0.284
103402,0,65,57871.69,6971.29,36,2.1,negative,high,business,own,3,1,0,0.1205,0.2603
103403,0,28,59388.56,14594.48,24,0.9,0_to_200,medium,car,rent,1,0,1,0.2457,0.642
103404,0,69,47589.15,1352.48,36,13.8,no_account,high,renovation,own,0,4,0,0.0284,0.1353
103405,0,40,59565.21,1658.5,18,5.0,0_to_200,high,electronics,rent,0,4,1,0.0278,0.2922
103406,0,38,38712.23,15348.92,12,1.4,200_plus,unknown,electronics,own,2,2,1,0.3965,0.2816
103407,0,38,68038.62,21314.24,36,3.4,0_to_200,medium,business,rent,1,4,0,0.3133,0.4457
103408,0,52,68390.22,6974.56,24,7.1,no_account,low,car,rent,0,3,0,0.102,0.2871
103409,0,53,13534.37,12640.86,24,2.6,no_account,low,electronics,with_parents,0,1,0,0.9339,0.0863
103410,0,44,18364.89,12848.8,60,2.5,200_plus,low,furniture,rent,0,3,0,0.6996,0.4728
103411,0,24,87555.67,939.17,12,3.9,200_plus,unknown,renovation,with_parents,0,1,0,0.0107,0.6014
103412,0,69,64422.68,25654.97,36,1.6,200_plus,low,renovation,with_parents,0,0,0,0.3982,0.3439
103413,0,31,19800.62,13353.38,12,0.1,0_to_200,low,education,own,2,2,0,0.6744,0.2268
103414,0,25,19641.67,13449.84,36,12.1,no_account,unknown,car,own,0,1,0,0.6847,0.1234
103415,1,50,49285.67,18356.85,24,0.3,negative,low,electronics,own,1,4,0,0.3725,0.4092
103416,0,41,24443.43,960.05,36,4.6,no_account,unknown,renovation,own,1,4,0,0.0393,0.3112
103417,0,51,38963.33,23279.41,36,0.6,negative,medium,furniture,rent,4,0,1,0.5975,0.373
103418,0,63,44346.04,24455.5,12,0.6,no_account,unknown,furniture,own,0,3,0,0.5515,0.3157
103419,0,25,44909.66,16264.79,18,3.4,negative,low,car,with_parents,0,3,0,0.3622,0.4996
103420,1,34,68125.63,19159.88,18,1.2,0_to_200,low,car,rent,0,0,0,0.2812,0.091
103421,0,46,86278.84,12065.28,36,9.2,0_to_200,medium,car,own,1,1,0,0.1398,0.3268
103422,1,59,36085.47,22769.65,18,1.3,no_account,medium,car,rent,3,2,0,0.631,0.1928
103423,0,50,27579.88,7593.54,24,10.4,200_plus,unknown,furniture,rent,1,4,0,0.2753,0.0737
103424,0,39,57281.96,14708.42,24,9.0,no_account,low,electronics,own,1,3,0,0.2568,0.2628
103425,0,50,85023.35,15245.37,24,14.8,200_plus,low,electronics,rent,0,3,1,0.1793,0.602
103426,0,69,39283.5,14651.84,24,4.7,negative,high,furniture,own,1,2,0,0.373,0.0904
103427,0,44,68010.19,24622.13,60,12.0,no_account,low,renovation,own,0,0,0,0.362,0.0106
103428,0,64,28773.08,34693.84,60,1.0,0_to_200,medium,education,rent,0,2,0,1.2057,0.5238
103429,1,59,49926.57,14011.47,24,9.0,no_account,medium,furniture,rent,2,2,1,0.2806,0.3633
103430,0,35,22578.87,19233.22,48,1.6,0_to_200,medium,electronics,own,0,3,0,0.8518,0.1279
103431,0,33,50273.11,7778.15,36,10.1,0_to_200,unknown,renovation,own,0,4,4,0.1547,0.294
103432,0,58,45681.55,24287.29,18,6.0,negative,unknown,car,rent,2,0,0,0.5317,0.1926
103433,0,31,59165.88,10342.64,24,4.0,0_to_200,low,furniture,own,1,3,0,0.1748,0.1846
103434,1,37,83114.65,43306.15,24,5.1,0_to_200,low,electronics,rent,3,4,0,0.521,0.5453
103435,0,32,39625.92,500.0,48,4.8,no_account,low,furniture,own,0,4,0,0.0126,0.1913
103436,1,50,8000.0,34327.01,48,1.4,0_to_200,low,electronics,rent,1,3,0,4.2903,0.1516
103437,0,35,43390.17,23921.0,36,4.9,200_plus,unknown,car,own,0,3,1,0.5513,0.8398
103438,0,53,58438.69,4899.82,36,14.9,no_account,medium,electronics,rent,0,4,0,0.0838,0.4805
103439,0,66,51280.33,35875.04,36,4.5,no_account,unknown,renovation,with_parents,0,1,0,0.6996,0.128
103440,0,61,42190.54,6644.31,24,0.7,no_account,unknown,renovation,rent,0,4,0,0.1575,0.2289
103441,0,67,79467.89,12171.02,24,9.4,0_to_200,unknown,business,own,1,3,0,0.1532,0.2876
103442,0,22,48456.23,3330.67,24,1.5,200_plus,low,renovation,own,0,2,1,0.0687,0.418
103443,0,43,46083.89,13681.93,48,6.4,0_to_200,low,education,with_parents,0,3,0,0.2969,0.2259
103444,0,31,29620.28,14525.72,36,0.3,0_to_200,low,car,rent,0,0,0,0.4904,0.028
103445,1,65,11017.29,22470.28,12,1.9,negative,low,business,with_parents,0,0,0,2.0394,0.1512
103446,0,55,51644.97,36944.82,12,0.1,0_to_200,low,renovation,own,0,0,0,0.7153,0.044
103447,0,36,51972.77,10383.35,24,4.1,negative,unknown,business,rent,0,1,0,0.1998,0.227
103448,0,48,25554.48,500.0,36,3.5,no_account,low,education,own,0,4,0,0.0196,0.1065
103449,0,50,45948.42,20836.48,24,3.7,negative,medium,business,own,0,4,0,0.4535,0.1796
103450,1,45,46191.11,10047.2,24,8.1,negative,low,car,rent,1,3,0,0.2175,0.341
103451,0,44,33690.2,31366.08,48,2.4,0_to_200,unknown,car,rent,0,0,0,0.931,0.3224
103452,1,23,29936.08,14688.74,48,1.6,0_to_200,unknown,business,rent,2,2,0,0.4907,0.51
103453,0,43,53216.17,8168.18,24,0.2,negative,low,furniture,own,0,0,1,0.1535,0.4898
103454,0,38,42440.23,5883.28,36,3.9,negative,unknown,electronics,own,0,2,0,0.1386,0.2041
103455,0,61,36891.35,20605.98,24,7.4,0_to_200,high,furniture,rent,0,4,0,0.5585,0.4796
103456,0,63,33616.56,12522.87,36,11.7,no_account,unknown,car,own,1,1,0,0.3725,0.5769
103457,1,57,42655.59,28209.37,18,0.5,negative,medium,furniture,rent,1,0,1,0.6613,0.3649
103458,0,22,63824.37,13104.69,24,0.7,200_plus,unknown,furniture,rent,1,0,0,0.2053,0.3584
